reaction_1_Keq	reaction_1_KmP	reaction_1_KmS	reaction_1_Vmf	reaction_2_Hexokinase_KiGlc6P	reaction_2_Hexokinase_KmATP	reaction_2_Hexokinase_KmGlucose	reaction_2_Hexokinase_Vmf	reaction_3_HPI_Keq	reaction_3_HPI_Ki1	reaction_3_HPI_Ki2	reaction_3_HPI_Ki3	reaction_3_HPI_Kmp	reaction_3_HPI_Kms	reaction_3_HPI_Vmf	reaction_4_KADP	reaction_4_KFru16BP	reaction_4_KaFru26BP	reaction_4_KiATP	reaction_4_KiCIT	reaction_4_KmATP	reaction_4_KmFru6P	reaction_4_L	reaction_4_Vm	reaction_4_alpha	reaction_4_beta	reaction_4_keq	reaction_5_Aldolase_Keq	reaction_5_Aldolase_Kmp	reaction_5_Aldolase_Kmq	reaction_5_Aldolase_Kms	reaction_5_Aldolase_Vmf	reaction_6_TPI_Keq	reaction_6_TPI_KmP	reaction_6_TPI_KmS	reaction_6_TPI_Vmf	reaction_7_GAPDH_KA	reaction_7_GAPDH_KB	reaction_7_GAPDH_KC	reaction_7_GAPDH_KP	reaction_7_GAPDH_KQ	reaction_7_GAPDH_Keq	reaction_7_GAPDH_Vmf	reaction_8_PGK_Ka	reaction_8_PGK_Kb	reaction_8_PGK_Keq	reaction_8_PGK_Kp	reaction_8_PGK_Kq	reaction_8_PGK_Vmf	reaction_9_PGAM_Keq	reaction_9_PGAM_KmP	reaction_9_PGAM_KmS	reaction_9_PGAM_Vmf	reaction_10_Enolase_Keq	reaction_10_Enolase_KmP	reaction_10_Enolase_KmS	reaction_10_Enolase_Vmf	reaction_11_KADP	reaction_11_KATP	reaction_11_KPEP	reaction_11_KPYR	reaction_11_KaF16BP	reaction_11_KaSer	reaction_11_Keq	reaction_11_KiATP	reaction_11_L	reaction_11_Vm	reaction_12_LDH_Ka	reaction_12_LDH_Kb	reaction_12_LDH_Keq	reaction_12_LDH_Kp	reaction_12_LDH_Kq	reaction_12_LDH_Vmf	reaction_13_KcatC	reaction_13_KmP	reaction_13_Kms	reaction_13_SerC	reaction_14_KcatB	reaction_14_KmP	reaction_14_Kms	reaction_14_SerB	reaction_15_KcatD	reaction_15_KmP	reaction_15_Kms	reaction_15_SerD	reaction_16_MCT_Keq	reaction_16_MCT_KmP	reaction_16_MCT_KmS	reaction_16_MCT_Vmf	reaction_17_k1	reaction_17_k2	reaction_18_k1	reaction_22_v	reaction_25_PDH_KcatA	reaction_25_PDH_KiSER	reaction_25_PDH_KmP	reaction_25_PDH_Kms	reaction_25_PDH_SerA	AK_k1	AK_k2	MPM_K	MPM_Keq	SERout_k1	SERout_k2	GLYout_k1	GLYout_k2	TK_v	PGLM_PGLM_Keq	PGLM_PGLM_Kmp	PGLM_PGLM_Kms	PGLM_PGLM_Vmax	UPP_Keq	UPP_KmA	UPP_KmB	UPP_KmP	UPP_KmQ	UPP_Vmax	GS_GS	GS_Kcat	GS_KprATP	GS_KptATP	GS_KrATP	GS_KrGlc6P	GS_KtATP	GS_KtGlc6P	GS_Kudpg	GS_L	GS_n	GP_GP_KGlyb	GP_GP_KGlyf	GP_GP_Keq	GP_GP_KiGlc1P	GP_GP_KiGlyb	GP_GP_KiGlyf	GP_GP_Kipi	GP_GP_Kpi	GP_GP_Vmaxf	PPASE_PPASE_Km	PPASE_PPASE_V	NDK_NDK_Keq	NDK_NDK_KmADP	NDK_NDK_KmATP	NDK_NDK_KmUDP	NDK_NDK_KmUTP	NDK_NDK_Vmax	
0.976512	8.3819	6.62877	0.0142601	0.278482	1.02098	0.368696	0.0275823	0.497155	0.000872548	0.0245533	0.072014	0.0468551	0.415558	0.166421	1.1579	9.8005	0.000976836	2.00815	3.56477	0.0314063	0.859884	9.56701	0.00373603	0.482768	1.16757	416.114	0.0795548	0.538565	0.381968	0.00205871	0.194893	0.0462974	0.385684	0.585337	2.25861	0.0188236	0.0379324	3.99484	0.00849424	0.00666691	0.0737272	2.83142	0.000485408	0.088844	1986.46	0.0248424	0.144035	20.9276	0.122572	0.164709	0.623406	1.80363	6.92117	0.437795	0.149417	0.384705	0.275788	0.482034	0.177086	0.831009	0.000185143	3.97326	238379	0.15906	2.07208	4.4987	0.360606	0.0928168	39187.9	6.17347	4.06365	4.11355	1.74204	0.0389478	0.0672268	0.100329	1.72216	0.1566	0.0357707	0.248061	14.9929	1.19416	0.238528	0.114992	1.07896	6.86426	4.24424	1.73587	118620	769.139	0.0056933	0.000102394	0.694957	0.00363848	0.00349514	1.06264	1.11525	0.97517	2.22432	0.0120365	6.4588e+08	7.30764	3.88328	5.06792	2.52557	0.000103489	17.978	0.00973949	0.046445	2148.84	0.207366	1.06013	0.494186	0.0635139	0.393793	208.672	0.003	1044.07	19.1011	4.40289	10.0151	0.0709909	2.08201	0.198264	0.924479	0.258695	4	0.157965	1.98507	0.277899	10.1829	3.59309	8.02552	4.10312	4.04135	32.9301	1.0592	0.422615	1.23468	0.0455104	1.82264	0.188486	26.6917	9.14847e-06	
0.935291	16.9099	4.60614	0.0106883	0.285211	0.822268	0.368108	0.0239994	0.497601	0.000903061	0.0179961	0.0896868	0.0591681	0.396008	0.178196	2.16435	8.88585	0.000971584	2.18883	4.98389	0.0308672	1.10145	2.43709	0.00470867	0.594965	1.01208	951.288	0.0668085	0.468728	0.37546	0.00272215	0.176683	0.0636434	0.422623	0.575233	2.93238	0.0221595	0.0359443	3.94029	0.0114775	0.0107001	0.0909848	2.179	0.000670015	0.10873	2046.51	0.0323683	0.110425	11.1004	0.182066	0.274391	0.230612	1.26591	6.68497	0.535418	0.162111	0.658478	0.245307	0.644298	0.163705	0.717712	0.0002933	3.47671	403020	0.159682	2.23617	1.36205	0.0999023	0.123355	28632.7	7.50668	3.89137	3.73451	1.70996	0.0359076	0.0552172	0.0964635	3.65118	0.146597	0.0360719	0.267822	21.2731	0.635619	0.233817	0.121903	0.971406	3.20849	4.26733	1.91698	187426	553.059	0.0045493	6.96334e-05	0.574663	0.00406711	0.00366956	1.74594	1.09274	1.07478	2.27785	0.0054397	6.36706e+08	5.03943	5.01088	1.94129	1.18656	8.72519e-05	17.4311	0.0103086	0.0397574	2171.01	0.26398	0.906808	0.420403	0.0623511	0.326733	225.081	0.003	886.014	9.97788	2.83409	2.58972	0.0549211	1.60791	0.280691	0.963225	0.254402	4	0.14	1.41955	0.772239	9.78453	2.96138	12.1836	2.51089	4.97133	31.8486	0.996621	0.426899	1.28109	0.0571951	1.62938	0.200703	22.1011	4.56856e-06	
1.027	20.6413	8.1981	0.0331345	0.251822	0.673382	0.368619	0.0214055	0.433471	0.000901429	0.0163788	0.0703871	0.0345461	0.411644	0.165197	2.10052	11.9237	0.000899764	2.09478	4.88959	0.0312706	1.29144	16.6507	0.00491528	0.226593	1.11224	541.094	0.0759693	0.306487	0.398106	0.00290952	0.214076	0.0488677	0.379732	0.595586	1.75905	0.0198147	0.041021	3.77863	0.00782052	0.00789724	0.0749595	1.92714	0.000393608	0.141472	3202.79	0.0850926	0.0780729	9.20619	0.138795	0.165097	0.356838	0.96506	3.95559	0.381493	0.199818	0.748398	0.220391	0.501267	0.172027	1.18551	0.000359366	12.0615	25751	0.260922	2.36335	4.2325	0.260919	0.108826	25268	8.5428	4.23341	3.17305	1.77598	0.0361114	0.0910037	0.0948323	0.992345	0.164426	0.0359562	0.243468	18.1493	1.13998	0.236246	0.112375	0.992553	5.06328	4.45807	2.33083	133509	393.782	0.00387153	0.000113469	0.717488	0.00517603	0.00255784	1.3191	1.13206	0.939801	2.2718	0.00927649	6.8513e+08	6.51138	4.80108	5.77534	5.79566	9.46155e-05	18.2354	0.0116145	0.0445936	1979.55	0.186253	0.918879	0.393281	0.0622338	0.43436	237.834	0.003	651.576	25.2068	2.39709	5.61954	0.0418304	1.98195	0.346415	0.745652	0.333533	4	0.150038	1.55394	0.724922	9.49544	6.23534	14.4485	4.00034	3.46397	29.1148	0.931142	0.178619	0.646647	0.0748656	1.64982	0.162765	22.4821	1.01466e-05	
1.01226	10.7547	4.87245	0.0207523	0.272723	0.798394	0.36837	0.0274905	0.50786	0.000981211	0.0114952	0.0827598	0.058066	0.389483	0.16879	0.472581	9.40964	0.00108344	1.94751	13.6597	0.0289649	1.08756	3.10489	0.00260618	0.914223	1.20304	373.782	0.0895652	0.628749	0.373353	0.00361278	0.247674	0.0530076	0.394186	0.587532	1.69732	0.0124986	0.0434506	3.62809	0.013513	0.00969582	0.0704942	1.77702	0.000674758	0.104497	2963.56	0.0421255	0.110895	13.2071	0.1465	0.216012	0.396759	0.477155	2.84188	0.565192	0.114964	0.397441	0.219305	0.750195	0.171971	8.67963	0.000147314	2.6035	165358	0.116042	2.16787	1.81508	0.293557	0.0816311	23730.1	6.07883	4.18853	4.4186	1.75791	0.0344089	0.0533464	0.100434	2.60277	0.146395	0.0375153	0.222276	20.3777	0.666849	0.268448	0.108084	1.03529	4.22989	8.5131	3.29521	139079	581.091	0.00509838	8.69499e-05	0.676923	0.00252954	0.00334429	1.00492	1.16445	0.975522	2.38732	0.0170475	6.37448e+08	7.88475	3.47612	2.43913	1.76515	0.000100537	18.4077	0.011104	0.0398116	2122.4	0.235151	0.945736	0.43362	0.0630785	0.427577	178.116	0.003	980.879	15.5392	2.81489	4.54769	0.0830113	3.69443	0.211148	0.635873	0.219224	4	0.154735	1.68158	1.24036	8.59824	2.96598	11.7833	4.86619	4.04133	31.803	1.11781	0.251398	1.58894	0.119712	1.62656	0.146232	22.1804	7.4443e-06	
1.03117	10.08	4.31822	0.0195212	0.224291	0.774257	0.363366	0.018983	0.415001	0.000942734	0.0230434	0.0876667	0.0463517	0.400764	0.184446	0.817179	5.96364	0.00100442	2.01041	7.15307	0.0323858	0.749737	3.77253	0.0073138	0.914094	1.32482	510.21	0.0417098	0.457314	0.37603	0.00244791	0.218533	0.05882	0.427166	0.598959	2.36455	0.0158329	0.0393094	3.90157	0.00889978	0.00824126	0.0678226	2.55006	0.000582737	0.16423	2645.97	0.0712154	0.0930104	9.54178	0.176466	0.273832	0.218256	2.35862	3.15078	0.309029	0.107266	0.414703	0.24737	0.470649	0.171232	0.941497	0.000430984	2.97757	216512	0.0942054	2.35948	2.66099	0.142318	0.0850099	20281	4.61791	3.627	3.53152	1.679	0.0341457	0.0486765	0.104727	1.79245	0.12851	0.037087	0.241399	19.718	1.1625	0.267459	0.116941	1.05147	3.21749	6.40421	2.30913	116288	368.634	0.00372303	8.32101e-05	0.626086	0.00302009	0.00343199	1.12831	1.11639	0.965841	2.17208	0.00791852	6.21569e+08	5.73642	3.10609	3.22958	6.10864	8.16259e-05	17.62	0.0103348	0.0395798	2005.56	0.346651	0.996548	0.373216	0.0631123	0.423153	186.672	0.003	1404.59	14.9726	4.3466	7.47293	0.0702873	4.7997	0.159616	0.88959	0.208015	4	0.107881	1.96788	0.482486	10.1123	3.78434	9.20835	4.99888	4.63158	32.5798	0.692956	0.206692	1.44747	0.0367276	1.56007	0.167848	29.8779	6.0378e-06	
1.01461	11.6989	15.9158	0.0227788	0.241758	0.990752	0.370962	0.0404432	0.409993	0.000873533	0.0147572	0.084903	0.0577311	0.416366	0.172297	0.59327	6.12313	0.00109462	1.92966	8.71911	0.0302279	1.74255	11.2525	0.00339186	0.483364	1.1408	2165.11	0.0949968	0.53087	0.372285	0.00328793	0.222336	0.0492453	0.386227	0.58268	2.12349	0.0195971	0.0359752	4.17183	0.012038	0.0118295	0.0683796	1.64972	0.000619355	0.12107	2865.64	0.0596741	0.0988026	7.83242	0.148286	0.216622	0.473052	3.53697	4.11473	0.513243	0.0634426	0.366397	0.239265	0.505515	0.166921	3.05432	0.000119472	2.37561	104047	0.244455	2.17569	1.96416	0.561803	0.114232	24350.8	7.39993	3.87211	3.765	1.58874	0.0370114	0.0524538	0.094523	2.89957	0.142884	0.0362596	0.295678	21.2008	0.644677	0.356876	0.112967	0.978529	6.3696	4.16444	2.04943	114975	989.706	0.00358148	7.54967e-05	0.4387	0.00488866	0.00201719	1.19748	1.09327	1.03148	2.3083	0.0257604	6.6423e+08	2.85322	4.10331	3.36056	5.41979	9.35608e-05	16.9798	0.0138064	0.0418379	1803.2	0.172909	0.908277	0.33805	0.0632385	0.484115	223.752	0.003	990.237	8.36099	7.47579	4.94985	0.0698903	3.21525	0.223098	0.774984	0.264555	4	0.15758	1.23866	0.54259	12.0406	9.89752	11.8908	3.7076	3.97167	33.4915	0.885169	0.215801	0.533425	0.0788988	1.13542	0.173509	25.3112	1.01688e-05	
0.978146	12.0029	36.2448	0.0324894	0.174166	0.951243	0.366481	0.0159674	0.512592	0.000808332	0.0119261	0.104988	0.0479781	0.429683	0.167344	0.412937	11.0545	0.00110925	1.77294	4.94591	0.0286466	1.27489	9.75824	0.00446221	0.517524	1.27427	455.226	0.0902728	0.473125	0.372214	0.00238198	0.180492	0.0466632	0.424403	0.589782	1.89681	0.0243383	0.0320472	4.10211	0.0143553	0.0102347	0.0722952	2.45625	0.000304541	0.0993206	2221.71	0.0379493	0.0976409	25.3612	0.194532	0.163053	0.440881	4.28965	6.03063	1.31237	0.0907647	0.485419	0.216056	0.544261	0.172189	1.89595	0.000225188	5.23659	271101	0.182926	2.48852	2.93501	0.232954	0.0790404	37577.1	4.74307	3.8607	3.27293	1.40951	0.036484	0.0471915	0.0965918	2.45103	0.182246	0.0356033	0.245759	17.5958	0.862777	0.47698	0.123942	0.976086	4.44592	4.17651	2.1019	255535	471.554	0.00270302	8.09175e-05	0.448641	0.00244654	0.00367863	1.03793	1.15078	1.02095	2.22796	0.0242416	5.99478e+08	11.5779	4.53523	3.76519	4.32343	7.06472e-05	18.4141	0.00986024	0.0428161	1923.62	0.311661	1.01452	0.494249	0.0621494	0.382586	191.17	0.003	1055.48	10.5668	3.06852	4.36488	0.0666169	1.84475	0.268103	0.785118	0.28659	4	0.173478	1.76941	0.274862	12.0113	5.48854	9.99296	7.28762	4.47611	30.3626	0.912386	0.439594	0.739561	0.0359474	1.51324	0.158633	30.3211	3.54974e-06	
1.05936	5.01411	10.5088	0.0144862	0.193961	0.783611	0.369027	0.0211749	0.435256	0.000906889	0.0220029	0.0850246	0.0940382	0.422178	0.165801	1.27576	15.8938	0.00113657	2.09141	7.4063	0.031045	1.00299	3.42515	0.00390553	0.738781	0.947487	419.275	0.0558954	0.323253	0.360368	0.00264246	0.152434	0.0534526	0.41125	0.594914	3.57847	0.0329955	0.0409686	4.28021	0.0102601	0.00961592	0.0724715	1.83703	0.000504759	0.0966309	2329.29	0.0410432	0.111083	13.8245	0.186649	0.119122	0.503052	1.52535	7.96231	0.813834	0.138025	0.68489	0.243016	0.705765	0.17489	6.14633	0.000301075	3.52853	275414	0.462487	2.38755	4.8001	0.212073	0.0997243	42173.5	2.33349	3.83139	3.69036	1.70318	0.0329415	0.0636547	0.107415	2.453	0.162628	0.0347721	0.262569	21.2833	0.903753	0.23588	0.111678	0.98468	4.68108	5.88092	2.62956	66714.6	982.088	0.00387976	9.42272e-05	0.427604	0.00363656	0.00397476	1.04246	1.07546	1.00344	2.14407	0.0138458	6.7164e+08	2.71799	7.13002	4.03689	4.29119	8.70461e-05	17.6245	0.0110796	0.0361835	2309.34	0.233871	0.972598	0.403075	0.0627316	0.380391	168.57	0.003	774.487	22.6462	7.98068	6.97348	0.102182	2.05376	0.22594	0.521563	0.370678	4	0.111552	1.58671	0.400998	8.76067	3.25026	20.6314	10.3119	2.66712	29.3117	0.771154	0.685554	1.05362	0.0307955	1.40018	0.169246	21.2474	1.07663e-05	
0.976893	11.6353	3.78168	0.0150713	0.323229	0.720902	0.370608	0.00964289	0.474709	0.000945859	0.0158309	0.0393745	0.0458781	0.363394	0.169183	1.21906	15.3682	0.00104578	1.94601	6.92506	0.027969	1.44707	6.23582	0.00497123	0.437189	1.4012	1110.13	0.109445	0.585666	0.392676	0.0020536	0.160199	0.0389136	0.419687	0.582949	1.81876	0.0346569	0.0368602	4.31804	0.0213455	0.0137651	0.0803082	1.76657	0.000686323	0.123729	3467.24	0.0535184	0.114826	13.4442	0.156969	0.200569	0.407745	1.39838	3.38165	0.512056	0.0913981	0.244475	0.229691	0.624086	0.170083	8.69491	0.000214738	3.39967	30286.5	0.130728	2.39441	2.6187	0.272604	0.107552	30947.4	4.73827	4.19427	2.3869	1.8739	0.03959	0.029711	0.0956998	1.32854	0.162199	0.0344133	0.235644	17.0739	0.562526	0.15497	0.111817	0.977231	5.11284	7.17982	2.68681	169023	660.222	0.00441448	5.62827e-05	0.377302	0.00288074	0.00219071	1.16356	1.17297	0.962991	2.24353	0.00519304	6.62551e+08	3.31669	3.30633	5.05687	3.51944	8.97866e-05	17.9667	0.00998138	0.0426501	1754.46	0.286273	1.00694	0.350474	0.0634752	0.35354	201.484	0.003	929.609	11.1168	1.80033	3.85408	0.0747123	3.75507	0.315427	0.977829	0.200566	4	0.137072	1.44326	0.311574	7.88685	4.75719	19.4035	4.80039	6.81351	32.8329	1.14881	0.234424	0.602456	0.0564163	1.48128	0.167349	26.6457	8.77078e-06	
0.96688	8.25925	8.93123	0.0120941	0.298868	1.06402	0.367736	0.0143932	0.537991	0.000989253	0.0153656	0.0683076	0.0394431	0.41668	0.166778	1.45587	13.1134	0.00116142	1.94154	6.22463	0.0298773	1.29532	3.66072	0.00529564	0.714373	1.04615	313.969	0.0729595	0.619532	0.378377	0.00268022	0.228542	0.0465718	0.395698	0.606546	1.4486	0.0384611	0.0374868	4.03613	0.0160683	0.00823727	0.0834065	1.66385	0.000465656	0.123553	2746.12	0.0854149	0.132371	8.05847	0.182856	0.238837	0.567047	2.32988	6.30542	0.283115	0.1821	0.363504	0.18392	0.582464	0.180514	25.6833	0.00015362	2.04577	70003.6	0.136058	2.15813	2.72513	0.125745	0.0821168	29649.9	7.22542	3.90646	3.30393	1.52877	0.034295	0.0525911	0.105425	1.60232	0.157597	0.0362748	0.253608	18.3425	0.933493	0.351497	0.125935	0.946437	2.51371	3.71074	1.86848	210236	497.043	0.00322565	5.46425e-05	0.480657	0.00434739	0.00413929	1.24882	1.22742	1.0256	2.24172	0.00873231	6.75873e+08	4.71193	5.71551	5.83844	4.60816	8.6436e-05	17.9745	0.0105722	0.0362131	1972.11	0.211325	0.971818	0.442452	0.0632479	0.413145	210.747	0.003	825.435	11.3254	3.3692	5.45858	0.0586488	3.83623	0.454643	0.739698	0.274144	4	0.176966	2.11341	0.269485	8.74811	3.60224	11.5819	3.87846	3.98353	31.6348	1.06495	0.35622	0.723911	0.0633118	1.35386	0.159469	19.2185	1.04847e-05	
1.00951	10.5675	5.56545	0.0131533	0.266863	0.678107	0.369892	0.0267788	0.479363	0.000908867	0.0151997	0.0901188	0.0482339	0.403085	0.165815	0.815589	9.83965	0.000887333	1.96891	4.74846	0.0303404	2.11819	2.61557	0.0063217	0.684719	1.31571	437.47	0.0713223	0.651144	0.38452	0.00242423	0.173361	0.0573724	0.412298	0.578569	2.12281	0.00957425	0.0302276	4.10833	0.0125372	0.0109911	0.0665181	3.05212	0.000484771	0.145236	4671.72	0.0390169	0.12784	19.2175	0.170824	0.136401	0.159345	0.339197	4.37309	0.316738	0.215814	0.360749	0.233851	0.710377	0.182361	0.851352	0.000270747	3.8784	36144	0.422107	2.31478	2.56157	0.181822	0.106013	39179.3	4.32284	3.97511	3.2677	1.65256	0.0323546	0.0651756	0.104498	2.10367	0.170711	0.0342921	0.226216	19.1162	0.865676	0.20114	0.11423	1.12816	3.13184	4.62738	1.53336	247533	274.873	0.00331983	0.00010767	0.488018	0.00334191	0.00375875	0.905674	1.18572	0.96452	2.28639	0.009601	6.57968e+08	4.67948	4.98871	4.79939	4.92893	9.79179e-05	17.6652	0.00986183	0.0418183	2052.56	0.206516	0.994619	0.411337	0.0631896	0.361549	212.214	0.003	1284.45	12.9628	2.74684	5.10991	0.0679562	2.15289	0.264697	0.536412	0.287026	4	0.160381	1.98055	0.323904	8.98435	4.30083	7.91511	6.53114	4.21557	31.6652	1.58564	0.418536	1.73539	0.0674658	1.28665	0.169152	17.0691	1.38198e-05	
0.979092	14.8468	8.23359	0.0285722	0.202567	1.00049	0.365858	0.012681	0.421296	0.000905778	0.0162384	0.09521	0.0654238	0.420086	0.170822	1.29351	10.9056	0.000803489	2.08212	5.5627	0.0277049	1.18479	4.00752	0.00224456	1.46332	1.38638	543.482	0.103235	0.389391	0.378686	0.00322111	0.203397	0.0486004	0.445368	0.591494	2.29104	0.0174108	0.0373508	3.91916	0.0100393	0.00940966	0.0666012	1.52916	0.000324927	0.130695	1570.04	0.106385	0.143806	15.4571	0.173366	0.26304	0.290932	1.44846	4.72509	0.211504	0.176299	0.430989	0.222104	0.603413	0.177202	0.782223	0.000149534	5.54412	129447	0.276855	2.65224	3.09442	0.257653	0.0858984	34581.3	6.9137	3.88775	4.56638	1.62338	0.0379226	0.0500655	0.0969713	2.19016	0.146434	0.0361568	0.255791	17.24	0.567228	0.114369	0.109397	1.00924	4.81581	2.35359	2.30298	125284	884.15	0.00414745	7.34516e-05	0.701157	0.00328586	0.0033749	2.07562	1.09476	0.945546	2.18924	0.00860307	6.38875e+08	3.24383	6.15967	7.27591	2.98528	0.000107465	18.3454	0.00963528	0.0472037	2030.26	0.366753	0.952789	0.438123	0.0640385	0.33412	183.041	0.003	1092	10.629	4.96596	4.02021	0.0939166	2.49589	0.188352	0.539078	0.261362	4	0.155075	1.45766	0.40459	11.8796	5.73181	9.073	3.3332	3.90094	30.4205	0.7186	0.449703	0.298147	0.056803	1.55768	0.161382	17.0385	2.45376e-05	
1.02083	10.3122	15.1772	0.00957917	0.11734	0.562113	0.370561	0.0172881	0.522204	0.0009407	0.0188517	0.062945	0.0592444	0.371519	0.17208	0.96004	11.8288	0.000897688	2.2006	3.83551	0.0312625	1.24785	3.08329	0.00416545	1.13251	1.25162	317.915	0.0907906	0.352039	0.379969	0.00254859	0.299093	0.0454524	0.400557	0.605149	2.29915	0.0279084	0.0365887	3.78805	0.0173192	0.00953901	0.0689602	1.68512	0.000914156	0.119003	4274.24	0.0348402	0.111173	21.2378	0.179378	0.158624	0.340862	0.675857	5.8244	0.353795	0.255846	0.564465	0.230607	0.611361	0.159768	2.22461	0.000303664	7.28012	159208	0.0872422	2.09014	3.72733	0.141	0.126349	27347.2	3.58179	4.152	4.2485	1.60917	0.0333071	0.0954769	0.101177	1.89143	0.138989	0.035521	0.254352	17.7646	0.800071	0.422853	0.115471	0.990377	1.87311	7.1477	2.79506	124892	374.938	0.00540016	7.33155e-05	0.52835	0.00505465	0.00343388	0.811393	1.13588	1.0588	2.3272	0.0350627	6.61931e+08	2.75123	6.80982	5.74822	2.46905	9.13467e-05	18.5356	0.0103335	0.0387109	2078.76	0.203315	1.14314	0.54046	0.0636401	0.392955	178.109	0.003	738.432	14.8403	5.11338	3.80194	0.0629429	1.5859	0.304098	0.824212	0.235534	4	0.202173	1.25799	0.538345	8.45301	6.53275	7.86553	4.73701	4.55985	32.5048	1.65655	0.606858	0.897143	0.0621069	1.48536	0.176604	24.3457	1.00238e-05	
0.982968	7.95202	5.47064	0.0107751	0.235007	0.642978	0.365465	0.0240306	0.408681	0.000895982	0.0134677	0.0973289	0.0578414	0.409845	0.170804	1.34992	11.8143	0.000782878	1.8334	18.4783	0.0299465	1.1292	8.17568	0.00333102	0.733668	0.94564	291.14	0.0781841	0.451317	0.37598	0.00360149	0.210508	0.0563988	0.403069	0.593027	1.87857	0.0280927	0.0381607	4.33257	0.015382	0.00998165	0.0916296	1.7421	0.000424414	0.104864	3226.6	0.0929971	0.113703	4.82035	0.193733	0.123476	0.348965	0.976682	3.4731	0.263724	0.13968	0.387731	0.263742	0.571931	0.16136	3.27909	0.00026802	2.99778	132398	0.150077	2.20454	6.16052	0.0807887	0.0903173	34225.7	3.96167	4.02423	3.44573	1.7995	0.0435141	0.0746496	0.106284	1.98185	0.127946	0.0342776	0.257819	19.507	0.866255	0.208507	0.118589	0.955012	8.63372	2.97229	2.89549	157679	586.79	0.00412085	7.02909e-05	0.501489	0.00439893	0.002388	1.24342	1.13012	0.920538	2.2649	0.00544702	6.30853e+08	3.32564	4.1426	3.21389	2.97559	9.0314e-05	17.4558	0.0112239	0.0386023	1975.78	0.351891	1.10406	0.490226	0.0637493	0.331424	188.724	0.003	1453.13	14.5258	2.64267	7.55334	0.0599439	2.60758	0.339548	0.672108	0.271651	4	0.176016	1.48856	0.415899	13.205	6.69545	17.5759	8.04988	4.23467	33.4893	1.73811	0.294642	0.772843	0.0469496	1.67204	0.134092	21.2839	6.92995e-06	
1.01804	7.84308	17.0937	0.0218488	0.255358	0.751189	0.374863	0.0210809	0.394751	0.000877701	0.0167104	0.0745696	0.0781049	0.409821	0.166258	0.626272	12.755	0.00117088	2.10166	8.13718	0.0299471	0.961319	6.28109	0.00604584	1.17119	1.02763	435.538	0.0597086	0.563476	0.386553	0.00266524	0.26224	0.0614838	0.406853	0.587724	3.1666	0.0269729	0.0407696	4.14624	0.0139031	0.0102635	0.0676156	2.13493	0.000480555	0.137482	2206.44	0.0432136	0.109508	25.4837	0.188079	0.28255	0.428282	0.740425	2.73921	0.296466	0.136845	0.267519	0.264766	0.633486	0.178991	0.694458	0.000223125	4.99886	111160	0.295481	2.38985	4.83415	0.415824	0.110429	30943.3	3.6647	3.95248	3.15901	1.61735	0.0353101	0.0590052	0.0990243	1.56643	0.169131	0.0366311	0.250189	17.2341	0.583236	0.277711	0.111902	0.940826	3.68934	3.66634	1.96986	51284	611.696	0.00386541	8.90116e-05	0.602751	0.00481356	0.00293197	1.22041	1.12989	1.00326	2.17131	0.0119261	6.56817e+08	5.10133	4.09071	8.46116	5.30036	7.93015e-05	17.3569	0.0113147	0.0397732	2348.82	0.226814	0.950551	0.443002	0.063293	0.346374	176.63	0.003	1246.84	20.1587	2.82044	7.25412	0.0842066	2.33353	0.443041	0.642683	0.167984	4	0.128638	1.71936	0.335835	10.0691	5.05372	8.66489	7.96273	4.23821	32.0136	1.0442	0.430184	1.76434	0.0926443	1.22159	0.137523	31.3374	9.80464e-06	
1.06957	8.09578	4.68133	0.0217786	0.170156	0.751854	0.3707	0.0218387	0.43873	0.000849041	0.0148095	0.092013	0.0292599	0.391977	0.167479	0.838309	14.6378	0.00108115	1.96425	15.3657	0.0281771	0.98869	10.2638	0.00718646	1.46426	1.01583	1056.8	0.10292	0.36974	0.386241	0.00260662	0.20104	0.0373829	0.362669	0.57532	4.30274	0.0212093	0.0343409	3.9648	0.0106606	0.0109681	0.0760019	2.46085	0.000516617	0.12158	2907.26	0.0337321	0.0857181	12.5223	0.168089	0.132774	0.43374	2.097	1.46084	0.96841	0.201001	0.350599	0.225964	0.515771	0.159533	5.12584	0.000233717	4.98193	34370.2	0.188328	2.32342	1.58706	0.172512	0.0773001	24918	4.92931	3.83684	4.35967	1.88116	0.0335706	0.0855817	0.0961626	2.57089	0.155361	0.036208	0.242833	18.0742	0.600844	0.321243	0.115541	0.998152	5.50084	9.02878	2.13929	155291	507.474	0.00428297	5.10853e-05	0.657419	0.00315254	0.00362063	0.854978	1.1269	0.987234	2.25766	0.00891711	6.59495e+08	5.00722	3.53886	4.85111	5.83914	8.32104e-05	18.8484	0.010639	0.0396034	2077.48	0.261903	0.967348	0.351794	0.0626012	0.317074	215.592	0.003	1073.3	16.1563	5.00202	3.28744	0.0673776	1.23294	0.235739	0.913579	0.261605	4	0.198982	1.32636	1.2913	11.7064	9.36918	19.627	2.59589	4.67393	31.5727	0.87746	0.449195	2.56992	0.0763732	1.67963	0.180588	16.7059	4.17896e-06	
